OBJECTID_1,DEPCODE,FIPS,COUNTYNAME,County_1,County2,County3,State,CountyPopulation,NumPeopleTested,TPositive,TNegative,TInconc,TPending,T_Total_Re,T_LabPriva,T_LabDOH_R,T_LabPri_1,T_LabDOH_N,C_Female,C_Male,C_SexUnkn,C_AllResTy,C_Age_0_4,C_Age_5_14,C_Age_15_2,C_Age_25_3,C_Age_35_4,C_Age_45_5,C_Age_55_6,C_Age_65_7,C_Age_75_8,C_Age_85pl,C_Age_Unkn,C_AgeRange,C_AgeMedia,C_RaceWhit,C_RaceBlac,C_RaceOthe,C_RaceUnkn,C_Hispanic,C_Hispan_1,C_Hispan_2,C_EDYes_Re,C_EDYes_No,C_HospYesRES,C_HospYesNONRES,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFL,T_total,T_negative,T_positive,Anitbody_Positive,Antibody_Negative,Antibody_Inconclusive,Antibody_tested,Antibody_PctPos,Tests_AllSources,Postive_AllSources,Negative_Allsources,TestedPeople_AllSources,Percent_PopTest,Percent_PosTests,Percent_PositivePeople,Start,End,M_ILI,M_COVID,M_PosTests,M_PctPos,D_ILI,D_COVID,D_PosTests,D_PctPos,P_ILI,P_COVID,P_PosTests,P_PctPos,Text_ILI,Text_COVID,Text_PosTests,Text_PctPos,C_LTCF_Cases,C_LTCF_Deaths,ALL_DEATHS,ALL_ER,ALL_HOSPITAL,Perc_ER,Perc_Hosp,Perc_Died,Cases_Yesterday,Deaths_Yesterday,C_deltaCases,C_DeltaDeaths,C_Pediatric_Cases,C_Pedia_ER,C_Pedia_Hosp,C_PrisonDeaths,C_Delta2,C_Trend1,C_Trend2
47,11,21,COLLIER,Collier,Collier,Collier County,FL,363922,23591,9811,13576,3,201,22943,9255,391,149,16,4868,4654,124,9646,262,513,1674,1617,1665,1549,1188,688,444,211,0,0 to 104,39,4677,583,917,3469,3921,2283,3442,1084,22,675,12,6,124,9811,4714,4910,9646,165,0,49759,288,59922,50047,9811,590,12472,1,13063,4.52,72985,10401,26048,36654,10.1,14.3,44.1,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,NO,decreased by,decreased by,decreased by,increased by,50,47.4,9.6,6.4,%,%,%,%,119,50,130,1106,687,12,8,1.3,9734,130,77,0,1096,72,22,0,10,0,6
16,12,23,COLUMBIA,Columbia,Columbia,Columbia County,FL,69105,5703,2598,3101,0,4,5676,2363,225,8,2,669,1907,12,2588,50,76,243,494,521,457,385,226,106,39,1,0 to 102,43,930,433,101,1124,108,1141,1339,35,1,107,2,0,11,2598,1914,672,2588,10,0,10149,13,12814,10162,2598,14,278,0,292,4.79,13106,2612,3379,5995,8.7,19.9,45.8,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,increased by,increased by,decreased by,decreased by,34.8,9.7,47.4,26.4,%,%,%,%,24,1,11,36,109,2,5,0.4,2572,10,26,1,157,0,1,4,1388,0,1
48,13,25,DADE,Dade,Miami-Dade,Miami-Dade County,FL,2715516,258304,123644,134357,90,213,256129,121273,1459,903,9,62047,59894,791,122732,1762,3853,15721,23425,20848,22298,17297,9701,5489,3081,169,0 to 108,43,43416,10973,10682,57661,48643,14416,59673,11041,64,5649,36,16,1694,123644,60341,62446,122731,912,1,519598,995,645835,520593,123644,5460,66974,2,72436,7.54,718271,129104,201331,330740,12.2,18,50,7/26/2020 5:00,8/1/2020 5:00,YES,YES,NO,YES,decreased by,decreased by,decreased by,decreased by,32.1,46.2,12.2,13,%,%,%,%,1497,598,1710,11105,5685,9,5,1.4,122690,1685,954,25,7842,692,89,20,1442,2,290
58,14,27,DESOTO,Desoto,Desoto,Desoto County,FL,36399,3507,1297,2201,2,7,3485,1161,133,3,0,535,756,3,1294,41,119,180,255,241,200,152,75,23,11,0,0 to 97,36,804,129,76,285,651,332,311,187,1,96,1,0,15,1297,757,537,1294,3,0,7986,13,9304,7999,1297,58,402,0,460,12.61,9764,1355,2603,3967,10.9,13.9,38.6,7/26/2020 5:00,8/1/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,increased by,66.7,64.3,9.2,90.8,%,%,%,%,2,0,15,188,97,15,8,1.2,1292,15,5,0,204,10,3,0,177,0,1
26,15,29,DIXIE,Dixie,Dixie,Dixie County,FL,16437,1076,277,799,0,0,1076,239,38,0,0,163,113,1,277,0,18,33,46,41,32,42,35,24,6,0,6 to 91,45,222,26,4,25,4,244,29,39,0,28,0,0,4,277,113,163,277,0,0,2199,0,2478,2199,277,1,35,0,36,2.78,2514,278,834,1112,6.8,11.1,25.8,7/26/2020 5:00,8/1/2020 5:00,NO,NO,YES,NO,decreased by,decreased by,decreased by,increased by,66.7,93.8,14.3,3.7,%,%,%,%,0,0,4,39,28,15,11,1.4,272,4,5,0,28,0,0,0,8,0,0
36,16,31,DUVAL,Duval,Duval,Duval County,FL,924229,68165,21830,46172,13,150,67246,20032,1569,208,21,11304,10158,139,21601,301,885,3572,5092,3631,3203,2547,1481,712,398,8,0 to 103,37,5241,7013,2155,7192,1744,10486,9371,1169,28,626,15,6,160,21830,10282,11407,21601,229,0,177106,549,199709,177655,21830,857,10177,2,11036,7.77,210745,22687,56349,79201,8.6,10.8,33.3,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,4.4,43.4,40.6,17.1,%,%,%,%,624,61,166,1197,641,6,3,0.8,21665,164,165,2,1686,49,10,0,114,0,18
63,17,33,ESCAMBIA,Escambia,Escambia,Escambia County,FL,311522,24464,8125,16319,1,19,21029,7175,90,860,0,3960,3178,127,7265,100,301,1532,1581,1160,1026,1041,680,447,253,4,0 to 105,38,2817,1873,537,2038,248,4683,2334,776,6,447,6,6,97,8125,3538,4460,7265,860,0,55318,2634,66115,57952,8125,72,1420,0,1492,4.83,67607,8197,17739,25956,8.3,12.1,33.5,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,35.2,36.9,19.3,2.2,%,%,%,%,256,58,103,782,453,10,6,1.3,8007,103,118,0,621,40,12,0,63,0,16
59,18,35,FLAGLER,Flagler,Flagler,Flagler County,FL,107139,4821,945,3871,0,5,4776,818,117,10,0,518,411,6,935,14,38,131,139,114,151,148,128,63,18,1,0 to 94,47,541,142,167,85,130,692,113,133,4,77,2,1,11,945,417,522,935,10,0,13148,30,14142,13178,945,45,1361,0,1406,3.2,15548,990,5232,6227,5.8,6.4,20.5,7/26/2020 5:00,8/1/2020 5:00,NO,YES,YES,YES,increased by,decreased by,decreased by,decreased by,21.4,35.8,12.6,13,%,%,%,%,1,1,12,137,79,15,9,1.3,930,11,15,1,71,9,1,0,9,0,3
65,19,37,FRANKLIN,Franklin,Franklin,Franklin County,FL,11736,707,158,547,0,2,700,150,6,2,0,64,92,0,156,0,5,15,32,24,23,34,15,8,2,0,6 to 85,46,79,49,2,26,5,120,31,10,0,4,0,0,2,158,92,66,156,2,0,2506,3,2671,2509,158,7,540,0,547,1.28,3218,165,1087,1254,10.7,5.1,23.3,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,increased by,1,2,66.7,59.2, case, cases,%,%,0,0,2,10,4,7,3,1.3,130,2,28,0,11,0,0,0,25,0,1
9,20,39,GADSDEN,Gadsden,Gadsden,Gadsden County,FL,46017,4210,1576,2627,1,6,4183,1516,53,7,0,881,679,9,1569,40,106,217,265,286,265,189,125,57,26,0,0 to 105,40,391,541,205,432,264,683,622,218,0,111,0,0,20,1576,679,888,1568,7,1,10262,16,11887,10278,1576,14,161,0,175,8,12062,1590,2788,4385,9.5,13.2,37.8,7/26/2020 5:00,8/1/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,decreased by,decreased by,20,16.7,6.2,18.3,%,%,%,%,7,7,20,218,111,14,8,1.3,1552,20,24,0,190,7,1,0,119,0,7
1,21,41,GILCHRIST,Gilchrist,Gilchrist,Gilchrist County,FL,17615,1067,331,732,0,4,1063,303,28,0,0,175,156,0,331,8,13,51,47,37,39,46,21,31,38,0,0 to 106,46,258,20,22,31,47,231,53,23,0,19,0,0,3,331,156,175,331,0,0,3126,0,3463,3126,331,3,70,0,73,4.11,3536,334,802,1140,6.5,9.4,31.3,7/26/2020 5:00,8/1/2020 5:00,NO,YES,NO,NO,increased by,decreased by,decreased by,decreased by,300,33.3,22.2,7.1,%,%,%,%,45,1,3,23,19,7,6,0.9,334,3,-3,0,34,2,0,0,40,0,2
55,22,43,GLADES,Glades,Glades,Glades County,FL,13363,571,392,179,0,0,571,390,2,0,0,103,289,0,392,6,9,43,96,114,64,44,10,4,2,0,0 to 89,38,285,75,18,14,166,204,22,40,0,26,0,0,3,392,289,103,392,0,0,697,0,1091,697,392,2,20,0,22,9.09,1113,394,199,593,4.4,35.4,69,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,increased by,increased by,decreased by,decreased by,1,300,90,67.6, case,%,%,%,0,0,3,40,26,11,7,0.8,391,3,1,0,20,1,0,0,261,0,0
38,23,45,GULF,Gulf,Gulf,Gulf County,FL,16055,1091,390,701,0,0,1029,378,3,9,0,199,182,0,381,8,24,45,50,53,73,75,44,12,6,0,1 to 92,47,210,130,8,33,18,318,45,72,2,24,2,0,2,390,189,201,381,9,0,3089,55,3539,3144,390,0,80,0,80,0,3619,390,781,1171,7.3,10.8,35.7,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,decreased by,increased by,increased by,increased by,25,35.7,34.7,4.8,%,%,%,%,1,0,2,74,26,19,7,0.5,379,2,11,0,40,0,0,0,48,0,2
14,24,47,HAMILTON,Hamilton,Hamilton,Hamilton County,FL,14269,2261,586,1674,0,1,2252,503,78,4,1,217,364,0,581,23,38,88,134,97,91,67,32,12,4,0,0 to 90,36,251,281,39,10,90,336,155,81,1,21,0,0,3,586,367,219,581,5,0,3350,3,3941,3353,586,1,49,0,50,2,3991,587,1723,2311,16.2,14.7,26,7/26/2020 5:00,8/1/2020 5:00,NO,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,87.5,66.7,40.4,36.8,%,%,%,%,0,0,3,82,21,14,4,0.5,587,3,-1,0,84,9,0,0,231,0,1
23,25,49,HARDEE,Hardee,Hardee,Hardee County,FL,27228,1879,857,1021,1,0,1869,586,264,6,1,434,411,5,850,25,83,167,175,119,117,80,58,25,8,0,0 to 93,33,632,81,107,30,579,242,29,130,3,73,3,1,7,857,416,436,850,7,0,3584,2,4448,3586,857,10,67,0,77,12.99,4525,867,1088,1956,7.2,19.2,46.1,7/26/2020 5:00,8/1/2020 5:00,NO,YES,YES,NO,decreased by,decreased by,decreased by,decreased by,20,29.4,7.6,23.6,%,%,%,%,3,2,8,133,76,16,9,0.9,857,8,0,0,147,9,0,0,5,0,2
60,26,51,HENDRY,Hendry,Hendry,Hendry County,FL,40127,3618,1667,1950,0,1,3615,1618,49,0,0,739,924,4,1667,55,103,274,346,299,250,168,93,50,29,0,0 to 101,36,1326,189,58,94,1136,451,80,264,0,145,0,0,37,1667,924,739,1667,0,0,6326,2,8011,6328,1667,19,150,0,169,11.24,8180,1686,2100,3787,9.4,20.6,46.6,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,NO,decreased by,decreased by,decreased by,decreased by,28.6,35.7,11.4,12.1,%,%,%,%,18,19,37,264,145,16,9,2.2,1652,37,15,0,207,9,1,0,64,0,3
33,27,53,HERNANDO,Hernando,Hernando,Hernando County,FL,182696,5680,1766,3911,1,2,5649,1480,272,12,2,956,794,2,1752,24,60,256,289,241,265,239,188,129,74,1,0 to 100,45,1171,180,200,201,286,1119,347,344,2,224,2,1,33,1766,798,966,1752,14,0,15939,14,17734,15953,1766,46,1401,0,1447,3.18,19181,1812,5312,7127,3.9,9.4,31.9,7/26/2020 5:00,8/1/2020 5:00,YES,YES,NO,NO,decreased by,decreased by,increased by,increased by,23.6,30.3,4.3,2.2,%,%,%,%,45,12,34,346,226,20,13,1.9,1749,34,17,0,122,10,1,0,17,0,11
45,28,55,HIGHLANDS,Highlands,Highlands,Highlands County,FL,102101,5003,1277,3718,0,8,4929,1157,117,3,0,673,593,8,1274,24,46,144,204,176,189,200,129,110,55,0,0 to 98,48,716,205,183,170,349,698,227,269,2,145,1,0,29,1277,596,673,1274,3,0,13905,63,15258,13968,1277,27,494,0,521,5.18,15779,1304,4212,5524,5.4,8.3,26.1,7/26/2020 5:00,8/1/2020 5:00,YES,YES,NO,YES,decreased by,decreased by,decreased by,decreased by,14.3,27.8,24.2,9,%,%,%,%,49,2,29,271,146,22,12,2.3,1252,29,25,0,88,7,0,0,40,0,7
20,29,57,HILLSBOROUGH,Hillsborough,Hillsborough,Hillsborough County,FL,1378883,80206,30450,49553,23,180,79535,29788,534,123,5,16045,14055,222,30322,650,1370,5195,6530,4904,4564,3420,1821,1017,558,421,0 to 104,37,9967,3852,3848,12655,7139,8647,14536,2384,16,1290,12,5,348,30450,14111,16117,30322,128,0,197505,349,228763,197854,30450,965,18044,0,19009,5.08,247772,31415,67597,99215,7.2,12.7,39.2,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,20.9,35.6,10.4,10.7,%,%,%,%,849,178,353,2400,1302,8,5,1.2,30118,352,332,1,2735,160,20,0,27,0,51
18,30,59,HOLMES,Holmes,Holmes,Holmes County,FL,19430,1279,455,822,0,2,1259,385,61,6,3,155,289,2,446,8,12,60,98,86,81,49,38,16,7,0,0 to 96,39,285,80,31,50,22,338,86,26,0,11,0,0,2,455,292,161,446,9,0,3636,9,4107,3645,455,3,78,0,81,3.7,4188,458,900,1360,7,10.9,35.8,7/26/2020 5:00,8/1/2020 5:00,NO,NO,YES,NO,increased by,increased by,decreased by,decreased by,100,116.7,6.8,40.5,%,%,%,%,5,1,2,26,11,6,3,0.4,445,2,10,0,31,1,0,0,170,0,1
61,31,61,INDIAN RIVER,Indian River,Indian River,Indian River County,FL,150984,8027,2340,5634,1,52,7905,2309,18,11,2,1246,1043,38,2327,40,120,374,374,323,324,266,198,177,144,0,0 to 101,42,976,232,250,869,404,836,1087,276,6,165,3,0,48,2340,1051,1251,2327,13,0,23381,57,25790,23438,2340,65,2143,0,2208,2.94,27998,2405,7777,10235,6.8,8.6,30,7/26/2020 5:00,8/1/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,47.1,61.4,16.3,7.7,%,%,%,%,111,20,48,282,168,13,8,2.1,2302,48,38,0,234,6,1,0,4,0,13
52,32,63,JACKSON,Jackson,Jackson,Jackson County,FL,48472,4502,1618,2878,1,5,4467,1551,53,13,1,496,1098,10,1604,14,46,160,328,299,308,226,120,64,53,0,0 to 100,43,758,345,59,442,66,715,823,145,2,95,0,0,33,1618,1105,502,1604,14,0,8652,18,10297,8670,1618,22,186,0,208,10.58,10505,1640,3064,4710,9.7,15.6,36.4,7/26/2020 5:00,8/1/2020 5:00,YES,YES,NO,NO,decreased by,decreased by,decreased by,decreased by,50,50,17.6,21.6,%,%,%,%,45,26,33,147,95,10,6,2,1613,33,5,0,91,6,0,1,699,0,14
11,33,65,JEFFERSON,Jefferson,Jefferson,Jefferson County,FL,14105,942,363,578,0,1,933,309,49,5,0,97,261,0,358,4,5,33,66,61,71,65,39,12,7,0,0 to 95,47,101,116,16,125,16,199,143,32,2,23,0,0,5,363,265,98,358,5,0,2250,4,2627,2254,363,1,95,0,96,1.04,2723,364,673,1038,7.4,13.4,38.6,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,100,50,189.8,85.6,%,%,%,%,0,4,5,34,23,10,7,1.4,344,5,19,0,17,1,2,0,61,0,0
37,34,67,LAFAYETTE,Lafayette,Lafayette,Lafayette County,FL,8744,441,113,328,0,0,441,104,9,0,0,66,47,0,113,5,5,10,22,7,18,22,17,3,4,0,1 to 98,48,60,26,17,10,15,85,13,22,0,7,0,0,1,113,47,66,113,0,0,769,0,885,769,113,0,14,0,14,0,899,113,342,455,5.2,12.6,25.6,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,increased by,200,50,84.6,79.6,%,%,%,%,0,0,1,22,7,20,7,0.9,110,1,3,0,11,1,0,0,3,0,1
27,35,69,LAKE,Lake,Lake,Lake County,FL,335362,19769,4708,15006,0,55,19562,4610,66,32,0,2423,2176,77,4676,83,175,742,859,751,727,628,412,242,87,2,0 to 103,41,1321,533,793,2029,586,1683,2407,377,13,234,5,1,51,4708,2193,2437,4676,32,0,55978,125,60889,56103,4708,169,5571,0,5740,2.94,66629,4877,20577,25509,7.6,7.3,24.7,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,27.4,25.4,23.2,2.4,%,%,%,%,86,12,52,390,239,9,6,1.1,4661,52,47,0,364,6,2,0,142,0,3
46,36,71,LEE,Lee,Lee,Lee County,FL,718679,39477,15799,23652,2,24,38301,14876,642,275,6,8081,7211,226,15518,285,559,2471,2923,2555,2499,1985,1261,740,506,15,0 to 101,41,6337,1471,665,7045,3469,4707,7342,1806,20,996,17,8,300,15799,7355,8208,15517,281,1,93118,928,109898,94046,15799,497,8826,1,9324,5.33,119222,16296,32478,48801,6.8,13.7,41.3,7/26/2020 5:00,8/1/2020 5:00,YES,YES,YES,YES,decreased by,decreased by,decreased by,decreased by,25.7,31.6,25.4,10,%,%,%,%,392,163,308,1826,1013,12,7,1.9,15674,308,125,0,1220,86,12,0,50,1,43
10,37,73,LEON,Leon,Leon,Leon County,FL,288102,17022,4448,12529,1,44,16695,4312,55,77,4,2298,2043,26,4367,58,189,1522,881,563,494,435,195,66,33,12,0 to 105,28,1269,1357,406,1335,314,2111,1942,306,14,117,11,7,15,4448,2088,2334,4366,81,1,51102,213,55873,51315,4448,87,2381,0,2468,3.53,58341,4535,14910,19490,6.8,7.8,26.6,7/26/2020 5:00,8/1/2020 5:00,YES,NO,NO,YES,decreased by,decreased by,decreased by,decreased by,8.3,48.4,16.6,17.8,%,%,%,%,84,3,22,320,128,8,3,0.5,4387,21,61,1,359,17,2,0,125,0,1
28,38,75,LEVY,Levy,Levy,Levy County,FL,39961,2354,618,1735,0,1,2349,570,45,0,3,302,311,2,615,12,31,116,102,81,100,80,56,29,9,2,0 to 99,40,288,101,143,83,173,340,102,56,0,33,0,0,3,618,313,303,615,3,0,5290,1,5918,5291,618,4,192,0,196,2.04,6114,622,1927,2550,6.4,10.2,26.4,7/26/2020 5:00,8/1/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,decreased by,increased by,25,7.1,1.8,9.5,%,%,%,%,2,1,3,56,33,10,6,0.5,595,3,23,0,63,2,1,0,3,0,1
13,39,77,LIBERTY,Liberty,Liberty,Liberty County,FL,8365,2400,412,1988,0,0,2400,408,4,0,0,63,348,1,412,3,6,60,100,83,85,59,13,2,1,0,0 to 85,39,242,136,12,22,16,248,148,16,0,6,0,0,2,412,348,63,412,0,0,2653,0,3065,2653,412,3,15,0,18,16.67,3083,415,2003,2418,28.9,13.5,17.3,7/26/2020 5:00,8/1/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,100,75,124.2,89.3,%,%,%,%,0,0,2,16,6,4,2,0.5,409,2,3,0,26,1,0,1,220,0,0
12,40,79,MADISON,Madison,Madison,Madison County,FL,18474,1747,655,1089,0,3,1714,415,229,10,1,382,262,0,644,34,56,93,93,94,109,82,55,18,21,0,0 to 98,39,163,434,30,17,38,549,57,113,0,30,0,1,8,655,265,390,644,11,0,4284,19,4967,4303,655,3,63,0,66,4.55,5033,658,1152,1813,9.8,13.1,37.7,7/26/2020 5:00,8/1/2020 5:00,NO,YES,NO,NO,increased by,did not change,increased by,increased by,42.9,,41.5,23.7,%,,%,%,7,4,9,113,30,18,5,1.4,643,8,12,1,118,8,1,0,59,0,2
